,url,title,genre,cag_rating,cag_release,tomatoScore,popcornScore
/m/rapt_2011,/m/rapt_2011,Rapt,"[""Art House & International"",""Drama"",""Mystery & Suspense""]",NR,2011,97,66
/m/possum,/m/possum,Possum,"[""Horror""]",NR,2018,89,51
/m/1119580-sasquatch,/m/1119580-sasquatch,Sasquatch,"[""Horror"",""Mystery & Suspense""]",R,2003,null,18
/m/big_bullet,/m/big_bullet,Chung fung dui liu feng gaai tau (Big Bullet) (Emergency Unit: Angry Fire Street Corner),"[""Action & Adventure"",""Art House & International"",""Drama""]",NR,1996,null,69
/m/1144378-flower_and_snake,/m/1144378-flower_and_snake,Flower and Snake,"[""Art House & International"",""Drama""]",NR,2004,null,45
/m/hollywood_flies,/m/hollywood_flies,Hollywood Flies,"[""Action & Adventure"",""Drama"",""Mystery & Suspense"",""Television""]",R,2005,null,36
/m/code,/m/code,Thick as Thieves (The Code),"[""Action & Adventure"",""Drama""]",R,2009,null,34
/m/camp_hell,/m/camp_hell,Camp Hell (Camp Hope),"[""Horror"",""Mystery & Suspense""]",R,2010,null,10
/m/return_to_a_better_tomorrow,/m/return_to_a_better_tomorrow,Return to a Better Tomorrow,"[""Art House & International"",""Drama""]",NR,1994,null,21
/m/yeti,/m/yeti,Yeti: Curse of the Snow Demon,"[""Horror""]",NR,2008,null,20
/m/eisenstein_2000,/m/eisenstein_2000,Eisenstein,"[""Art House & International"",""Drama""]",NR,2002,64,57
/m/bill_burr_paper_tiger,/m/bill_burr_paper_tiger,Bill Burr: Paper Tiger,"[""Comedy""]",NR,2019,86,97
/m/2_autumns_3_winters,/m/2_autumns_3_winters,"2 Autumns, 3 Winters","[""Art House & International"",""Comedy"",""Drama""]",NR,2014,78,48
/m/leroy_and_stitch,/m/leroy_and_stitch,Leroy & Stitch,"[""Animation"",""Kids & Family"",""Television""]",G,2006,40,53
/m/1020736-swiss_family_robinson,/m/1020736-swiss_family_robinson,Swiss Family Robinson,"[""Action & Adventure"",""Kids & Family""]",G,1960,82,79
/m/little_senegal,/m/little_senegal,Little Senegal,"[""Drama""]",NR,2001,null,71
/m/pans_labyrinth,/m/pans_labyrinth,Pan's Labyrinth,"[""Drama"",""Horror"",""Science Fiction & Fantasy""]",R,2006,95,91
/m/blood-brothers,/m/blood-brothers,Tian tang kou (Blood Brothers),"[""Action & Adventure"",""Art House & International"",""Drama""]",R,2007,null,33
/m/1074374-one_fine_day,/m/1074374-one_fine_day,One Fine Day,"[""Comedy"",""Romance""]",PG,1996,50,66
/m/sword_master,/m/sword_master,Sword Master,"[""Action & Adventure"",""Drama""]",NR,2016,67,57
/m/lassie_come_home,/m/lassie_come_home,Lassie Come Home,"[""Action & Adventure"",""Classics"",""Drama"",""Kids & Family""]",G,1943,94,75
/m/1019800-standin,/m/1019800-standin,Stand-In,"[""Comedy"",""Romance""]",NR,1937,null,68
/m/on_our_merry_way,/m/on_our_merry_way,On Our Merry Way,"[""Comedy"",""Drama""]",NR,1948,null,35
/m/the_stickup,/m/the_stickup,The Stickup,"[""Action & Adventure"",""Drama""]",R,2002,null,49
/m/lil_pimp,/m/lil_pimp,Lil' Pimp,"[""Animation"",""Comedy""]",R,2005,null,82
/m/bloodsucking_pharaohs_in_pittsburgh,/m/bloodsucking_pharaohs_in_pittsburgh,Bloodsucking Pharaohs in Pittsburgh,"[""Comedy"",""Horror""]",R,1991,null,42
/m/perfect_creature,/m/perfect_creature,Perfect Creature,"[""Action & Adventure"",""Drama"",""Horror"",""Mystery & Suspense"",""Science Fiction & Fantasy""]",R,2006,null,36
/m/frontrunners,/m/frontrunners,Frontrunners,"[""Documentary"",""Drama"",""Special Interest""]",NR,2008,85,59
/m/death-of-a-dynasty2003,/m/death-of-a-dynasty2003,Death of a Dynasty,"[""Comedy""]",R,2003,47,40
/m/18_bronzemen,/m/18_bronzemen,"Shao Lin szu shih pa tung jen (Eighteen Bronzemen, The 18 Bronzemen)","[""Action & Adventure"",""Art House & International"",""Drama""]",NR,1976,null,62
/m/my_amityville_horror_2012,/m/my_amityville_horror_2012,My Amityville Horror,"[""Documentary"",""Special Interest""]",NR,2013,70,39
/m/people_under_the_stairs,/m/people_under_the_stairs,The People Under The Stairs,"[""Comedy"",""Horror""]",R,1991,63,58
/m/the_black_tulip_2010,/m/the_black_tulip_2010,The Black Tulip,"[""Drama"",""Kids & Family""]",NR,2012,25,62
/m/may_i_kill_u_2012,/m/may_i_kill_u_2012,May I Kill U?,"[""Comedy"",""Horror"",""Mystery & Suspense""]",NR,2014,13,43
/m/columbus_circle,/m/columbus_circle,Columbus Circle,"[""Mystery & Suspense""]",PG-13,2010,null,37
/m/the_driftless_area,/m/the_driftless_area,The Driftless Area,"[""Drama""]",R,2015,null,25
/m/linda_linda_linda,/m/linda_linda_linda,Linda Linda Linda,"[""Art House & International"",""Comedy"",""Drama""]",NR,2005,82,87
/m/legend_of_the_overfiend,/m/legend_of_the_overfiend,Legend of the Overfiend (Chôjin densetsu Urotsukidôji),"[""Animation"",""Art House & International"",""Horror"",""Science Fiction & Fantasy""]",NC17,1993,null,66
/m/1022079-true_love,/m/1022079-true_love,True Love,"[""Comedy"",""Romance""]",R,1989,75,40
/m/made_in_dagenham,/m/made_in_dagenham,Made in Dagenham,"[""Drama""]",R,2010,80,75
/m/die-weisse-massai-the-white-massai,/m/die-weisse-massai-the-white-massai,Die Weisse Massai (The White Massai),"[""Drama""]",NR,2005,63,71
/m/dark_past,/m/dark_past,The Dark Past,"[""Drama"",""Mystery & Suspense""]",NR,1949,50,48
/m/1079818-anastasia,/m/1079818-anastasia,Anastasia,"[""Action & Adventure"",""Animation"",""Drama"",""Kids & Family""]",G,1997,85,77
/m/tai_chi_hero_2012,/m/tai_chi_hero_2012,Tai Chi Hero,"[""Action & Adventure"",""Art House & International""]",NR,2013,45,48
/m/snake_in_the_eagles_shadow,/m/snake_in_the_eagles_shadow,Snake in the Eagle's Shadow (Se ying diu sau) (Eagle's Shadow),"[""Action & Adventure"",""Art House & International"",""Comedy""]",PG,1978,null,82
/m/bhaagamathie,/m/bhaagamathie,Bhaagamathie,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",NR,2018,null,60
/m/fright_night_2011,/m/fright_night_2011,Fright Night,"[""Comedy"",""Horror""]",R,2011,72,59
/m/marriage-iranian-style,/m/marriage-iranian-style,"Marriage, Iranian Style","[""Comedy"",""Drama""]",NR,2006,null,39
/m/monster_on_the_campus,/m/monster_on_the_campus,Monster on the Campus,"[""Classics"",""Horror"",""Science Fiction & Fantasy""]",NR,1958,null,25
/m/the_shout,/m/the_shout,The Shout,"[""Drama"",""Horror""]",R,1979,83,68
/m/this_island_earth,/m/this_island_earth,This Island Earth,"[""Kids & Family"",""Science Fiction & Fantasy""]",NR,1955,73,44
/m/made_in_america_2013,/m/made_in_america_2013,Made in America,"[""Documentary"",""Musical & Performing Arts""]",NR,2014,58,33
/m/detour_2013,/m/detour_2013,Detour,"[""Mystery & Suspense""]",PG-13,2013,59,37
/m/kids_of_the_round_table,/m/kids_of_the_round_table,Kids of the Round Table,"[""Action & Adventure"",""Kids & Family"",""Science Fiction & Fantasy""]",NR,1995,null,60
/m/midnights_children,/m/midnights_children,Midnight's Children,"[""Drama"",""Science Fiction & Fantasy""]",PG,2013,41,39
/m/scottsboro_an_american_tragedy,/m/scottsboro_an_american_tragedy,Scottsboro: An American Tragedy,"[""Documentary"",""Special Interest""]",NR,2001,67,87
/m/1196432-before_the_rains,/m/1196432-before_the_rains,Before the Rains,"[""Drama""]",PG-13,2008,49,50
/m/regeneration_2009,/m/regeneration_2009,ReGeneration,"[""Documentary"",""Special Interest""]",PG-13,2009,67,58
/m/hugo,/m/hugo,Hugo,"[""Kids & Family"",""Mystery & Suspense""]",PG,2011,93,78
/m/raw_faith_2010,/m/raw_faith_2010,Raw Faith,"[""Documentary"",""Special Interest"",""Faith & Spirituality""]",NR,2011,100,72
/m/lets_be_cops,/m/lets_be_cops,Let's Be Cops,"[""Action & Adventure"",""Comedy""]",R,2014,19,51
/m/dr_no,/m/dr_no,Dr. No,"[""Action & Adventure"",""Classics"",""Mystery & Suspense""]",PG,1962,95,82
/m/1114694-home_movie,/m/1114694-home_movie,Home Movie,"[""Documentary"",""Special Interest""]",NR,2001,87,73
/m/torpedo_run,/m/torpedo_run,Torpedo Run,"[""Action & Adventure"",""Drama""]",NR,1958,null,49
/m/san_francisco,/m/san_francisco,San Francisco,"[""Classics"",""Drama"",""Romance""]",NR,1936,100,71
/m/american-fork,/m/american-fork,American Fork (Humble Pie),"[""Comedy"",""Drama""]",PG-13,2007,null,51
/m/splatter_university,/m/splatter_university,Splatter University,"[""Horror""]",R,1984,null,19
/m/kippur,/m/kippur,Kippur,"[""Art House & International"",""Drama""]",NR,2000,81,61
/m/the_royal_tenenbaums,/m/the_royal_tenenbaums,The Royal Tenenbaums,"[""Comedy""]",R,2002,80,89
/m/dieux-du-stademaking-of-the-2006-ca,/m/dieux-du-stademaking-of-the-2006-ca,Dieux du stade: Le making of du calendrier 2006,"[""Art House & International""]",NR,2005,null,83
/m/insiang_2007,/m/insiang_2007,Insiang,"[""Art House & International"",""Drama""]",NR,1976,100,95
/m/penguins_of_madagascar,/m/penguins_of_madagascar,Penguins Of Madagascar,"[""Animation""]",PG,2014,73,63
/m/chasing_great,/m/chasing_great,Chasing Great,"[""Art House & International"",""Documentary"",""Drama""]",NR,2018,75,78
/m/my_generation_2017,/m/my_generation_2017,My Generation,"[""Documentary""]",NR,2017,79,70
/m/moneyball,/m/moneyball,Moneyball,"[""Drama""]",PG-13,2011,94,86
/m/10012042-going_the_distance,/m/10012042-going_the_distance,Going the Distance,"[""Comedy"",""Romance""]",R,2010,53,52
/m/the_amazing_catfish,/m/the_amazing_catfish,The Amazing Catfish,"[""Comedy"",""Drama""]",NR,2014,100,81
/m/firstborn_1984,/m/firstborn_1984,Firstborn,"[""Drama"",""Mystery & Suspense""]",PG-13,1984,36,54
/m/sunday,/m/sunday,Sunday,"[""Art House & International"",""Comedy"",""Drama"",""Mystery & Suspense"",""Romance""]",NR,2008,null,45
/m/national_lampoons_dorm_daze_2_college_sea,/m/national_lampoons_dorm_daze_2_college_sea,National Lampoon's Dorm Daze 2: College @ Sea,"[""Comedy""]",R,2006,null,29
/m/tom_and_jerry_blast_off_to_mars_2005,/m/tom_and_jerry_blast_off_to_mars_2005,Tom and Jerry Blast Off to Mars,"[""Animation"",""Comedy"",""Kids & Family""]",NR,2005,null,58
/m/scoobydoo-in-arabian-nights,/m/scoobydoo-in-arabian-nights,Scooby-Doo in Arabian Nights,"[""Animation"",""Kids & Family"",""Television""]",NR,1994,null,46
/m/sequence_break,/m/sequence_break,Sequence Break,"[""Horror"",""Science Fiction & Fantasy"",""Romance""]",NR,2017,71,42
/m/george-carlin-back-in-town,/m/george-carlin-back-in-town,George Carlin: Back in Town,"[""Comedy"",""Television""]",NR,1996,null,94
/m/beasts_of_no_nation,/m/beasts_of_no_nation,Beasts of No Nation,"[""Drama""]",NR,2015,92,91
/m/deep_in_the_heart,/m/deep_in_the_heart,Deep in the Heart,"[""Drama""]",PG-13,2012,null,65
/m/a_very_murray_christmas,/m/a_very_murray_christmas,A Very Murray Christmas,"[""Comedy"",""Musical & Performing Arts""]",NR,2015,71,37
/m/renaissance,/m/renaissance,Renaissance,"[""Action & Adventure"",""Animation"",""Musical & Performing Arts"",""Mystery & Suspense"",""Science Fiction & Fantasy""]",R,2006,50,59
/m/the_love_letter,/m/the_love_letter,The Love Letter,"[""Comedy"",""Romance""]",PG-13,1999,33,38
/m/mary-janes-not-a-virgin-anymore,/m/mary-janes-not-a-virgin-anymore,Mary Jane's Not a Virgin Anymore,"[""Comedy"",""Drama""]",NR,1998,71,64
/m/1021340-three_musketeers,/m/1021340-three_musketeers,The Three Musketeers,"[""Action & Adventure"",""Comedy""]",PG,1973,83,78
/m/death_of_a_prophet_the_last_days_of_malcolm_x,/m/death_of_a_prophet_the_last_days_of_malcolm_x,Death of a Prophet,"[""Drama""]",R,1981,null,46
/m/hotel_splendide,/m/hotel_splendide,Hotel Splendide,"[""Comedy""]",NR,2000,null,84
/m/in_your_hands_2005,/m/in_your_hands_2005,In Your Hands,"[""Art House & International"",""Drama""]",NR,2005,89,73
/m/unfair_competition,/m/unfair_competition,Concorrenza sleale (Unfair Competition),"[""Art House & International"",""Drama""]",NR,2001,null,62
/m/ambush,/m/ambush,Rukajärven tie (Ambush),"[""Art House & International"",""Drama""]",NR,2002,null,58
/m/lords_of_flatbush,/m/lords_of_flatbush,The Lords of Flatbush,"[""Classics"",""Comedy"",""Drama"",""Romance""]",PG,1974,67,42
/m/presidio,/m/presidio,The Presidio,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",R,1988,53,33
/m/sixty-six,/m/sixty-six,Sixty Six,"[""Comedy"",""Drama""]",PG-13,2006,65,66
/m/el_rey,/m/el_rey,El Rey,"[""Action & Adventure"",""Art House & International"",""Drama""]",NR,2005,null,57
/m/cheap_thrills_2013,/m/cheap_thrills_2013,Cheap Thrills,"[""Comedy"",""Mystery & Suspense""]",NR,2014,88,69
/m/sole_survivor,/m/sole_survivor,Sole Survivor,"[""Drama"",""Horror"",""Mystery & Suspense""]",R,1983,null,55
/m/godmoney,/m/godmoney,Godmoney,"[""Drama""]",R,1997,null,46
/m/state_property_two,/m/state_property_two,State Property 2,"[""Action & Adventure"",""Drama""]",R,2005,14,83
/m/unbelievable_truth,/m/unbelievable_truth,The Unbelievable Truth,"[""Comedy"",""Drama""]",R,1990,100,88
/m/pokemon_giratina_and_the_sky_warrior,/m/pokemon_giratina_and_the_sky_warrior,Pokémon: Giratina and The Sky Warrior,"[""Animation"",""Kids & Family""]",NR,2008,null,66
/m/a_birders_guide_to_everything_2013,/m/a_birders_guide_to_everything_2013,A Birder's Guide To Everything,"[""Comedy""]",PG-13,2014,86,68
/m/the_harvest_2015,/m/the_harvest_2015,The Harvest,"[""Horror"",""Mystery & Suspense""]",NR,2015,71,41
/m/wadd_the_life_and_times_of_john_c_holmes-2001,/m/wadd_the_life_and_times_of_john_c_holmes-2001,WADD: The Life and Times of John C. Holmes,"[""Special Interest""]",NR,2001,null,57
/m/the_rezort,/m/the_rezort,The Rezort,"[""Art House & International"",""Science Fiction & Fantasy""]",NR,2015,44,23
/m/grim_prairie_tales,/m/grim_prairie_tales,Grim Prairie Tales,"[""Horror"",""Special Interest"",""Western""]",R,2000,null,38
/m/naked_as_we_came,/m/naked_as_we_came,Naked As We Came,"[""Drama""]",NR,2013,null,61
/m/1150926-wall,/m/1150926-wall,Wall (Mur),"[""Art House & International"",""Documentary"",""Special Interest""]",NR,2004,68,67
/m/x_men_3_the_last_stand,/m/x_men_3_the_last_stand,X-Men: The Last Stand,"[""Action & Adventure"",""Science Fiction & Fantasy""]",PG-13,2006,57,61
/m/christmas-vacation-2-cousin-eddies-island-adventure,/m/christmas-vacation-2-cousin-eddies-island-adventure,National Lampoon's Christmas Vacation 2: Cousin Eddie's Island Adventure,"[""Comedy"",""Television""]",NR,2003,null,12
/m/stone_bros_2009,/m/stone_bros_2009,Stone Bros,"[""Comedy""]",R,2009,90,34
/m/dangerous_acts_starring_the_unstable_elements_of_belarus_2013,/m/dangerous_acts_starring_the_unstable_elements_of_belarus_2013,Dangerous Acts Starring The Unstable Elements Of Belarus,"[""Documentary"",""Special Interest""]",NR,2013,91,100
/m/i_love_melvin,/m/i_love_melvin,I Love Melvin,"[""Comedy"",""Drama"",""Musical & Performing Arts"",""Romance""]",NR,1953,null,50
/m/angel_at_my_table,/m/angel_at_my_table,An Angel at My Table,"[""Art House & International"",""Drama""]",R,1990,94,89
/m/being_julia,/m/being_julia,Being Julia,"[""Comedy"",""Drama""]",R,2004,76,74
/m/your-vice-is-a-locked-room-and-only-i-have-the-key-1972,/m/your-vice-is-a-locked-room-and-only-i-have-the-key-1972,Il Tuo Vizio è una Stanza Chiusa e Solo Io ne ho la Chiave (Your Vice Is a Locked Room and Only I Have the Key),"[""Art House & International"",""Drama"",""Horror"",""Mystery & Suspense""]",NR,1972,100,66
/m/1155467-glory_road,/m/1155467-glory_road,Glory Road,"[""Drama"",""Sports & Fitness""]",PG,2006,56,81
/m/perfect-harmony,/m/perfect-harmony,Perfect Harmony,"[""Drama"",""Kids & Family""]",NR,1991,null,92
/m/1031829-reunion,/m/1031829-reunion,Reunion,"[""Drama""]",PG-13,1989,null,58
/m/red_sparrow,/m/red_sparrow,Red Sparrow,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",R,2018,45,49
/m/woman_on_top,/m/woman_on_top,Woman on Top,"[""Comedy"",""Drama"",""Romance""]",R,2000,34,43
/m/youth_without_youth,/m/youth_without_youth,Youth Without Youth,"[""Drama"",""Mystery & Suspense"",""Romance""]",R,2007,32,44
/m/national_lampoon_one_two_many,/m/national_lampoon_one_two_many,"National Lampoon Presents: One, Two, Many","[""Comedy""]",R,2008,null,17
/m/too_many_girls,/m/too_many_girls,Too Many Girls,"[""Classics"",""Comedy"",""Musical & Performing Arts""]",NR,1940,null,48
/m/1011626-king_of_kings,/m/1011626-king_of_kings,King of Kings,"[""Classics"",""Drama"",""Faith & Spirituality""]",PG-13,1961,85,77
/m/jack_ryan_shadow_recruit,/m/jack_ryan_shadow_recruit,Jack Ryan: Shadow Recruit,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",PG-13,2014,55,53
/m/kaagaz_ke_phool,/m/kaagaz_ke_phool,Kaagaz Ke Phool,"[""Art House & International"",""Drama"",""Musical & Performing Arts"",""Romance""]",NR,1984,null,95
/m/coisa-ruim,/m/coisa-ruim,Coisa Ruim (Bad Blood),"[""Art House & International"",""Horror"",""Mystery & Suspense""]",NR,2006,null,67
/m/finding_fanny,/m/finding_fanny,Finding Fanny,"[""Comedy"",""Drama"",""Romance""]",NR,2014,69,45
/m/1079268-oliver_twist,/m/1079268-oliver_twist,Oliver Twist,"[""Drama"",""Kids & Family""]",NR,1997,null,57
/m/round_numbers,/m/round_numbers,Round Numbers,"[""Comedy""]",R,1991,null,62
/m/yo_yo_girl_cop,/m/yo_yo_girl_cop,Yo-Yo Girl Cop,"[""Action & Adventure"",""Art House & International""]",NR,2006,null,35
/m/i_love_you_man,/m/i_love_you_man,"I Love You, Man","[""Comedy"",""Drama""]",R,2009,83,74
/m/faces-of-death,/m/faces-of-death,Faces of Death,"[""Documentary"",""Horror"",""Special Interest""]",NR,1978,18,39
/m/koch_2012,/m/koch_2012,Koch,"[""Documentary"",""Special Interest""]",NR,2013,90,76
/m/johnny_skidmarks,/m/johnny_skidmarks,Johnny Skidmarks,"[""Drama"",""Mystery & Suspense""]",R,1998,null,17
/m/lower_depths,/m/lower_depths,Donzoko (The Lower Depths),"[""Art House & International"",""Drama""]",NR,1957,83,80
/m/oranges_are_not_the_only_fruit,/m/oranges_are_not_the_only_fruit,Oranges Are Not the Only Fruit,"[""Comedy"",""Drama""]",NR,1989,60,100
/m/boy_culture,/m/boy_culture,Boy Culture,"[""Comedy"",""Drama"",""Gay & Lesbian""]",NR,2007,70,70
/m/chronic,/m/chronic,Chronic,"[""Drama""]",R,2016,76,57
/m/walking_on_sunshine,/m/walking_on_sunshine,Walking on Sunshine,"[""Art House & International"",""Musical & Performing Arts"",""Romance""]",NR,2015,32,41
/m/ma,/m/ma,Ma,"[""Drama""]",NR,2017,92,83
/m/gator,/m/gator,Gator,"[""Action & Adventure""]",PG,1976,null,43
/m/stratton,/m/stratton,Stratton,"[""Action & Adventure"",""Mystery & Suspense""]",R,2018,null,20
/m/the_mercy,/m/the_mercy,The Mercy,"[""Art House & International"",""Drama""]",NR,2018,74,29
/m/1003399-calamity_jane,/m/1003399-calamity_jane,Calamity Jane,"[""Classics"",""Comedy"",""Musical & Performing Arts"",""Western"",""Romance""]",G,1953,71,88
/m/operation_pacific,/m/operation_pacific,Operation Pacific,"[""Action & Adventure"",""Classics"",""Comedy"",""Drama"",""Romance""]",NR,1951,null,52
/m/fast_girls_2012,/m/fast_girls_2012,Fast Girls,"[""Art House & International"",""Drama"",""Special Interest""]",G,2012,83,59
/m/blackwater_lightship,/m/blackwater_lightship,The Blackwater Lightship,"[""Drama""]",NR,2004,null,55
/m/isadora_1969,/m/isadora_1969,Isadora (The Loves of Isadora),"[""Art House & International"",""Drama""]",PG,1969,71,65
/m/cowboys-angels2003,/m/cowboys-angels2003,Cowboys & Angels,"[""Art House & International"",""Comedy"",""Drama"",""Special Interest"",""Gay & Lesbian""]",PG,2003,57,68
/m/death_race_2,/m/death_race_2,Death Race 2,"[""Action & Adventure""]",R,2010,17,37
/m/ray_harryhausen_special_effects_titan,/m/ray_harryhausen_special_effects_titan,Ray Harryhausen: Special Effects Titan,"[""Art House & International"",""Documentary"",""Special Interest"",""Television""]",NR,2011,92,70
/m/uss_indianapolis_men_of_courage,/m/uss_indianapolis_men_of_courage,USS Indianapolis: Men of Courage,"[""Action & Adventure"",""Drama""]",R,2016,17,30
/m/dosti_friends_forever_2005,/m/dosti_friends_forever_2005,Dosti: Friends Forever,"[""Art House & International""]",NR,2005,null,70
/m/crossfire_hurricane_2012,/m/crossfire_hurricane_2012,Crossfire Hurricane,"[""Documentary"",""Musical & Performing Arts""]",NR,2012,89,84
/m/lewis-and-clark-great-journey-west,/m/lewis-and-clark-great-journey-west,Lewis and Clark: Great Journey West,"[""Documentary"",""Drama"",""Special Interest""]",NR,2002,78,76
/m/sofia_2018,/m/sofia_2018,Sofia,"[""Drama""]",NR,2018,92,100
/m/the_night_strangler,/m/the_night_strangler,The Night Strangler,"[""Comedy"",""Drama"",""Horror"",""Mystery & Suspense""]",NR,1973,86,83
/m/omega_code,/m/omega_code,The Omega Code,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",PG-13,1999,8,30
/m/naked_weapon,/m/naked_weapon,Naked Weapon,"[""Action & Adventure"",""Art House & International""]",R,2002,null,54
/m/1031385-jungle_book,/m/1031385-jungle_book,The Jungle Book,"[""Action & Adventure"",""Animation"",""Kids & Family"",""Musical & Performing Arts"",""Romance""]",PG,1967,87,82
/m/1055833-angels_in_the_outfield,/m/1055833-angels_in_the_outfield,Angels in the Outfield,"[""Comedy"",""Kids & Family"",""Science Fiction & Fantasy""]",PG,1994,33,49
/m/the_1517_to_paris,/m/the_1517_to_paris,The 15:17 to Paris,"[""Drama""]",PG-13,2018,23,38
/m/muppets_most_wanted,/m/muppets_most_wanted,Muppets Most Wanted,"[""Comedy"",""Kids & Family""]",PG,2014,79,58
/m/mostly_martha,/m/mostly_martha,Mostly Martha (Bella Martha),"[""Art House & International"",""Comedy"",""Drama""]",PG,2001,92,89
/m/maya_dardel,/m/maya_dardel,Maya Dardel,"[""Drama""]",NR,2017,62,53
/m/a-certain-sacrifice,/m/a-certain-sacrifice,A Certain Sacrifice,"[""Drama""]",R,1980,null,25
/m/1059177-lenfer,/m/1059177-lenfer,L'Enfer,"[""Art House & International"",""Drama""]",NR,1994,100,74
/m/1096530-specialist,/m/1096530-specialist,The Specialist,"[""Documentary"",""Drama"",""Special Interest""]",NR,2000,null,89
/m/10010261-film_noir,/m/10010261-film_noir,Film Noir,"[""Animation"",""Mystery & Suspense""]",NR,2007,null,51
/m/the_interview_2014,/m/the_interview_2014,The Interview,"[""Comedy""]",R,2014,51,48
/m/its_always_fair_weather,/m/its_always_fair_weather,It's Always Fair Weather,"[""Classics"",""Comedy"",""Drama"",""Musical & Performing Arts""]",G,1955,100,74
/m/carrie_pilby,/m/carrie_pilby,Carrie Pilby,"[""Comedy""]",NR,2017,62,74
/m/solo_con_tu_pareja,/m/solo_con_tu_pareja,Solo Con Tu Pareja,"[""Art House & International"",""Comedy"",""Drama""]",NR,1991,67,71
/m/1084607-at_first_sight,/m/1084607-at_first_sight,At First Sight,"[""Drama"",""Romance""]",PG-13,1999,32,46
/m/sons_of_katie_elder,/m/sons_of_katie_elder,The Sons of Katie Elder,"[""Action & Adventure"",""Drama"",""Western""]",PG,1965,100,82
/m/mans_best_friend_1991,/m/mans_best_friend_1991,Man's Best Friend,"[""Comedy"",""Horror"",""Kids & Family"",""Science Fiction & Fantasy""]",R,1991,21,43
/m/safe_haven,/m/safe_haven,Safe Haven,"[""Drama"",""Special Interest"",""Romance""]",PG-13,2013,13,67
/m/grown_ups,/m/grown_ups,Grown Ups,"[""Comedy""]",PG-13,2010,10,62
/m/1092147-romance,/m/1092147-romance,Romance,"[""Drama""]",R,1999,50,45
/m/daddy_and_them,/m/daddy_and_them,Daddy and Them,"[""Comedy"",""Drama""]",R,2001,86,54
/m/lila_and_eve,/m/lila_and_eve,Lila & Eve,"[""Drama""]",R,2015,40,41
/m/return-of-the-living-dead-necropolis,/m/return-of-the-living-dead-necropolis,Return of the Living Dead: Necropolis,"[""Comedy"",""Horror"",""Science Fiction & Fantasy""]",R,2005,null,16
/m/flesh_and_bone,/m/flesh_and_bone,Flesh And Bone,"[""Drama"",""Mystery & Suspense"",""Romance""]",R,1993,68,41
/m/lovesick_2016,/m/lovesick_2016,Lovesick,"[""Drama""]",NR,2016,50,27
/m/the_source_the_story_of_the_beats_and_the_beat_generation_1999,/m/the_source_the_story_of_the_beats_and_the_beat_generation_1999,The Source: The Story of the Beats and the Beat Generation,"[""Classics"",""Comedy"",""Documentary"",""Musical & Performing Arts"",""Special Interest""]",PG,1999,88,68
/m/the_sunset_limited,/m/the_sunset_limited,The Sunset Limited,"[""Drama"",""Television""]",PG,2011,null,79
/m/in_bruges,/m/in_bruges,In Bruges,"[""Comedy"",""Drama""]",R,2008,84,87
/m/saving_brinton,/m/saving_brinton,Saving Brinton,"[""Documentary""]",NR,2018,92,79
/m/10007614-gone,/m/10007614-gone,Gone,"[""Horror"",""Mystery & Suspense""]",R,2007,54,20
/m/heartbreak_hotel,/m/heartbreak_hotel,Heartbreak Hotel,"[""Comedy""]",PG-13,1988,38,49
/m/parting_glances,/m/parting_glances,Parting Glances,"[""Art House & International"",""Drama"",""Romance"",""Gay & Lesbian""]",R,1986,86,75
/m/hatari,/m/hatari,Hatari!,"[""Action & Adventure"",""Classics"",""Comedy"",""Drama""]",NR,1962,67,77
/m/dirty_war,/m/dirty_war,Dirty War,"[""Action & Adventure"",""Drama"",""Mystery & Suspense"",""Television""]",R,2004,null,58
/m/kids_for_cash,/m/kids_for_cash,Kids for Cash,"[""Documentary"",""Drama"",""Special Interest""]",PG-13,2014,92,74
/m/mafioso_1964,/m/mafioso_1964,Mafioso,"[""Art House & International"",""Comedy"",""Drama""]",NR,1964,96,80
/m/bessie_2015,/m/bessie_2015,Bessie,"[""Drama"",""Television""]",R,2015,89,68
/m/whoops_apocalypse,/m/whoops_apocalypse,Whoops Apocalypse,"[""Comedy""]",R,1988,null,62
/m/1087485-gargoyles,/m/1087485-gargoyles,Gargoyles,"[""Classics"",""Horror"",""Television""]",R,1972,40,40
/m/theyll_love_me_when_im_dead,/m/theyll_love_me_when_im_dead,They'll Love Me When I'm Dead,"[""Documentary""]",NR,2018,92,79
/m/dil_jo_bhi_kahey,/m/dil_jo_bhi_kahey,Dil Jo Bhi Kahey...,"[""Art House & International"",""Drama""]",NR,2005,null,28
/m/lost_in_la_mancha,/m/lost_in_la_mancha,Lost in La Mancha,"[""Documentary"",""Musical & Performing Arts"",""Television""]",R,2003,94,77
/m/my_hustler,/m/my_hustler,My Hustler,"[""Drama"",""Special Interest""]",NR,1967,null,73
/m/international_house,/m/international_house,International House,"[""Classics"",""Comedy""]",NR,1933,null,63
/m/the_shaukeens,/m/the_shaukeens,The Shaukeens,"[""Comedy"",""Romance""]",NR,2014,20,16
/m/dark_night_2017,/m/dark_night_2017,Dark Night,"[""Drama""]",NR,2017,62,29
